party_code,doc_type,original_party_name,doc_no,salesman_master,original_salesman,doc_date,due_date,od_days,age_days,days_0_30,days_31_60,days_61_90,days_91_120,days_121_150,days_151_180,days_181_210,days_above_210,unallocated,balance,original_division,party_name,division,salesman
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500010,ABDUL SATHAR,RINSHAD T K,2025-01-04,2025-03-05,15.0,75.0,,,588.0,,,,,,,-588.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500011,ABDUL SATHAR,RINSHAD T K,2025-01-04,2025-03-05,15.0,75.0,,,315.0,,,,,,,-315.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500003,ABDUL SATHAR,RINSHAD T K,2025-01-03,2025-03-04,16.0,76.0,,,194.25,,,,,,,-194.25,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500009,ABDUL SATHAR,RINSHAD T K,2025-01-04,2025-03-05,15.0,75.0,,,220.5,,,,,,,-220.5,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,EJV10,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500060,ABDUL SATHAR,,2025-02-08,2025-02-08,40.0,40.0,,1643.26,,,,,,,,-1643.26,HO,party_0481039635,div_2006915470,man_0110721370
AR-A0264,EJV10,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500130,ABDUL SATHAR,,2025-03-10,2025-03-10,10.0,10.0,1680.9,,,,,,,,,-1680.9,HO,party_0481039635,div_2006915470,man_0110721370
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500343,ABDUL SATHAR,RINSHAD T K,2025-02-28,2025-04-29,-40.0,20.0,1827.0,,,,,,,,,-1827.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI10,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),1492,ABDUL SATHAR,ABDUL SATHAR,2024-12-01,2025-01-30,49.0,109.0,,,,294.0,,,,,,-294.0,HO,party_0481039635,div_2006915470,man_0427457728
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500392,ABDUL SATHAR,RINSHAD T K,2025-03-13,2025-05-12,-53.0,7.0,2268.0,,,,,,,,,-2268.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI10,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),1297,ABDUL SATHAR,ABDUL SATHAR,2024-09-16,2024-11-15,125.0,185.0,,,,,,,3775.8,,,-3775.8,HO,party_0481039635,div_2006915470,man_0427457728
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500047,ABDUL SATHAR,RINSHAD T K,2025-01-15,2025-03-16,4.0,64.0,,,231.0,,,,,,,-231.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500178,ABDUL SATHAR,RINSHAD T K,2025-02-02,2025-04-03,-14.0,46.0,,850.5,,,,,,,,-850.5,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2944,ABDUL SATHAR,RINSHAD T K,2024-12-10,2025-02-08,40.0,100.0,,,,1701.0,,,,,,-1701.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500426,ABDUL SATHAR,RINSHAD T K,2025-03-20,2025-05-19,-60.0,,819.0,,,,,,,,,-819.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500427,ABDUL SATHAR,RINSHAD T K,2025-03-20,2025-05-19,-60.0,,871.5,,,,,,,,,-871.5,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500428,ABDUL SATHAR,RINSHAD T K,2025-03-20,2025-05-19,-60.0,,147.0,,,,,,,,,-147.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500429,ABDUL SATHAR,RINSHAD T K,2025-03-20,2025-05-19,-60.0,,262.5,,,,,,,,,-262.5,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500430,ABDUL SATHAR,RINSHAD T K,2025-03-20,2025-05-19,-60.0,,1071.0,,,,,,,,,-1071.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500357,ABDUL SATHAR,RINSHAD T K,2025-03-03,2025-05-02,-43.0,17.0,1228.5,,,,,,,,,-1228.5,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500293,ABDUL SATHAR,RINSHAD T K,2025-02-25,2025-04-26,-37.0,23.0,420.0,,,,,,,,,-420.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500111,ABDUL SATHAR,RINSHAD T K,2025-01-25,2025-03-26,-6.0,54.0,,121.8,,,,,,,,-121.8,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500112,ABDUL SATHAR,RINSHAD T K,2025-01-25,2025-03-26,-6.0,54.0,,1149.75,,,,,,,,-1149.75,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500113,ABDUL SATHAR,RINSHAD T K,2025-01-25,2025-03-26,-6.0,54.0,,850.5,,,,,,,,-850.5,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500205,ABDUL SATHAR,RINSHAD T K,2025-02-08,2025-04-09,-20.0,40.0,,609.0,,,,,,,,-609.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI40,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500247,ABDUL SATHAR,ABDUL SATHAR,2025-02-28,2025-04-29,-40.0,20.0,997.5,,,,,,,,,-997.5,Branch 2,party_0481039635,div_0097926054,man_0427457728
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500065,ABDUL SATHAR,RINSHAD T K,2025-01-18,2025-03-19,1.0,61.0,,,252.0,,,,,,,-252.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500056,ABDUL SATHAR,RINSHAD T K,2025-01-16,2025-03-17,3.0,63.0,,,884.1,,,,,,,-884.1,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500058,ABDUL SATHAR,RINSHAD T K,2025-01-17,2025-03-18,2.0,62.0,,,330.75,,,,,,,-330.75,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500060,ABDUL SATHAR,RINSHAD T K,2025-01-17,2025-03-18,2.0,62.0,,,1081.5,,,,,,,-1081.5,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500136,ABDUL SATHAR,RINSHAD T K,2025-01-29,2025-03-30,-10.0,50.0,,598.5,,,,,,,,-598.5,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500367,ABDUL SATHAR,RINSHAD T K,2025-03-06,2025-05-05,-46.0,14.0,362.25,,,,,,,,,-362.25,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500376,ABDUL SATHAR,RINSHAD T K,2025-03-09,2025-05-08,-49.0,11.0,283.5,,,,,,,,,-283.5,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500379,ABDUL SATHAR,RINSHAD T K,2025-03-10,2025-05-09,-50.0,10.0,89.25,,,,,,,,,-89.25,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500380,ABDUL SATHAR,RINSHAD T K,2025-03-10,2025-05-09,-50.0,10.0,414.75,,,,,,,,,-414.75,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500300,ABDUL SATHAR,RINSHAD T K,2025-02-26,2025-04-27,-38.0,22.0,1512.0,,,,,,,,,-1512.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500269,ABDUL SATHAR,RINSHAD T K,2025-02-21,2025-04-22,-33.0,27.0,691.95,,,,,,,,,-691.95,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500277,ABDUL SATHAR,RINSHAD T K,2025-02-22,2025-04-23,-34.0,26.0,3234.0,,,,,,,,,-3234.0,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0264,SI20,ATIQ M AL MOHAIRBI TRADING CO. L.L.C.(AR-A0264),2500220,ABDUL SATHAR,RINSHAD T K,2025-02-13,2025-04-14,-25.0,35.0,,997.92,,,,,,,,-997.92,MCJ,party_0481039635,div_0556003793,man_2128340233
AR-A0268,SI20,AUTOMECH STEEL INDUSTRIES LLC(AR-A0268),2968,RINSHAD T K,RINSHAD T K,2024-12-15,2025-02-13,35.0,95.0,,,,0.02,,,,,,-0.02,MCJ,party_0161353675,div_0556003793,man_2128340233
AR-A0288,SI30,AL SWAN BUILDING MATERIALS TRADING(AR-A0288),2226,ZAMEER ,ZAMEER ,2024-07-17,2024-11-14,126.0,246.0,,,,,,,,308.75,,-308.75,Sharjah,party_1440770221,div_1742449716,man_1964161347
AR-A0288,SI30,AL SWAN BUILDING MATERIALS TRADING(AR-A0288),2879,ZAMEER ,ZAMEER ,2024-10-14,2025-02-11,37.0,157.0,,,,,,1239.0,,,,-1239.0,Sharjah,party_1440770221,div_1742449716,man_1964161347
AR-A0291,SI30,AL HAYAT BUILDING MATERIALS TRADING. RAK(AR-A0291),2500280,ZAMEER ,ZAMEER ,2025-02-03,2025-05-04,-45.0,45.0,,3260.25,,,,,,,,-3260.25,Sharjah,party_0205760561,div_1742449716,man_1964161347
AR-A0294,SI30,ALARDH ALMUQADDASA BUILDING MATERIALS TRADING L.L.C(AR-A0294),2763,ZAMEER ,ZAMEER ,2024-10-01,2024-10-16,155.0,170.0,,,,,,1501.5,,,,-1501.5,Sharjah,party_1997308046,div_1742449716,man_1964161347
AR-A0294,SI30,ALARDH ALMUQADDASA BUILDING MATERIALS TRADING L.L.C(AR-A0294),3340,ZAMEER ,ZAMEER ,2024-12-16,2024-12-31,79.0,94.0,,,,3186.75,,,,,,-3186.75,Sharjah,party_1997308046,div_1742449716,man_1964161347
AR-A0294,SI30,ALARDH ALMUQADDASA BUILDING MATERIALS TRADING L.L.C(AR-A0294),2927,ZAMEER ,ZAMEER ,2024-10-21,2024-11-05,135.0,150.0,,,,,,3543.75,,,,-3543.75,Sharjah,party_1997308046,div_1742449716,man_1964161347
AR-A0294,SI30,ALARDH ALMUQADDASA BUILDING MATERIALS TRADING L.L.C(AR-A0294),2630,ZAMEER ,ZAMEER ,2024-09-12,2024-09-27,174.0,189.0,,,,,,,2314.25,,,-2314.25,Sharjah,party_1997308046,div_1742449716,man_1964161347
AR-A0300,SI30,AL ZAHRAA AGRICULTURAL EQUIPMENTS TRADING(AR-A0300),2500127,ZAMEER ,ZAMEER ,2025-01-13,2025-02-12,36.0,66.0,,,1218.0,,,,,,,-1218.0,Sharjah,party_1920714459,div_1742449716,man_1964161347
AR-A0300,SI30,AL ZAHRAA AGRICULTURAL EQUIPMENTS TRADING(AR-A0300),2500222,ZAMEER ,ZAMEER ,2025-01-27,2025-02-26,22.0,52.0,,745.5,,,,,,,,-745.5,Sharjah,party_1920714459,div_1742449716,man_1964161347
AR-A0300,SI30,AL ZAHRAA AGRICULTURAL EQUIPMENTS TRADING(AR-A0300),2500275,ZAMEER ,RINSHAD M U,2025-02-03,2025-03-05,15.0,45.0,,1491.0,,,,,,,,-1491.0,Sharjah,party_1920714459,div_1742449716,man_0298694519
AR-A0300,SI30,AL ZAHRAA AGRICULTURAL EQUIPMENTS TRADING(AR-A0300),2878,ZAMEER ,RINSHAD M U,2024-10-14,2024-11-13,127.0,157.0,,,,,,892.5,,,,-892.5,Sharjah,party_1920714459,div_1742449716,man_0298694519
AR-A0315,OSI10,AIO FACILITIES MANAGEMENT SERVICES LLC(AR-A0315),1141,ANSAR ,ANSAR ,2024-01-31,2024-03-01,384.0,414.0,,,,,,,,270.0,,-270.0,HO,party_1657760571,div_2006915470,man_0731228032
AR-A0318,SI30,ABBAS ALI HARD & ELEC. WARE TR. EST(AR-A0318),2626,ZAMEER ,ZAMEER ,2024-09-11,2024-09-18,183.0,190.0,,,,,,,561.75,,,-561.75,Sharjah,party_0310119083,div_1742449716,man_1964161347
AR-A0318,SI30,ABBAS ALI HARD & ELEC. WARE TR. EST(AR-A0318),2500616,ZAMEER ,ZAMEER ,2025-03-18,2025-03-25,-5.0,2.0,682.5,,,,,,,,,-682.5,Sharjah,party_0310119083,div_1742449716,man_1964161347
AR-A0318,SI30,ABBAS ALI HARD & ELEC. WARE TR. EST(AR-A0318),3014,ZAMEER ,ZAMEER ,2024-11-02,2024-11-09,131.0,138.0,,,,,472.5,,,,,-472.5,Sharjah,party_0310119083,div_1742449716,man_1964161347
AR-A0318,SI30,ABBAS ALI HARD & ELEC. WARE TR. EST(AR-A0318),2500412,ZAMEER ,ZAMEER ,2025-02-22,2025-03-01,19.0,26.0,4515.0,,,,,,,,,-4515.0,Sharjah,party_0310119083,div_1742449716,man_1964161347
AR-A0318,SI30,ABBAS ALI HARD & ELEC. WARE TR. EST(AR-A0318),3103,ZAMEER ,ZAMEER ,2024-11-13,2024-11-20,120.0,127.0,,,,,472.5,,,,,-472.5,Sharjah,party_0310119083,div_1742449716,man_1964161347
AR-A0318,SI30,ABBAS ALI HARD & ELEC. WARE TR. EST(AR-A0318),2500448,ZAMEER ,ZAMEER ,2025-02-28,2025-03-07,13.0,20.0,1023.75,,,,,,,,,-1023.75,Sharjah,party_0310119083,div_1742449716,man_1964161347
AR-A0318,SI30,ABBAS ALI HARD & ELEC. WARE TR. EST(AR-A0318),3094,ZAMEER ,ZAMEER ,2024-11-12,2024-11-19,121.0,128.0,,,,,535.5,,,,,-535.5,Sharjah,party_0310119083,div_1742449716,man_1964161347
AR-A0324,SI30,ADROIT BUILDING MATERIAL TRD. ENTERPRISES. L.L.C.(AR-A0324),2500163,ZAMEER ,ZAMEER ,2025-01-18,2025-04-18,-29.0,61.0,,,782.25,,,,,,,-782.25,Sharjah,party_0598757391,div_1742449716,man_1964161347
AR-A0324,SI30,ADROIT BUILDING MATERIAL TRD. ENTERPRISES. L.L.C.(AR-A0324),3311,ZAMEER ,ZAMEER ,2024-12-12,2025-03-12,8.0,98.0,,,,787.5,,,,,,-787.5,Sharjah,party_0598757391,div_1742449716,man_1964161347
AR-A0324,SI30,ADROIT BUILDING MATERIAL TRD. ENTERPRISES. L.L.C.(AR-A0324),2672,ZAMEER ,ZAMEER ,2024-09-17,2024-12-16,94.0,184.0,,,,,,,2499.0,,,-2499.0,Sharjah,party_0598757391,div_1742449716,man_1964161347
AR-A0324,SI30,ADROIT BUILDING MATERIAL TRD. ENTERPRISES. L.L.C.(AR-A0324),2500109,ZAMEER ,ZAMEER ,2025-01-13,2025-04-13,-24.0,66.0,,,551.25,,,,,,,-551.25,Sharjah,party_0598757391,div_1742449716,man_1964161347
AR-A0324,SI30,ADROIT BUILDING MATERIAL TRD. ENTERPRISES. L.L.C.(AR-A0324),2831,ZAMEER ,ZAMEER ,2024-10-08,2025-01-06,73.0,163.0,,,,,,446.25,,,,-446.25,Sharjah,party_0598757391,div_1742449716,man_1964161347
AR-A0324,SI30,ADROIT BUILDING MATERIAL TRD. ENTERPRISES. L.L.C.(AR-A0324),2780,ZAMEER ,ZAMEER ,2024-10-02,2024-12-31,79.0,169.0,,,,,,2310.0,,,,-2310.0,Sharjah,party_0598757391,div_1742449716,man_1964161347
AR-A0324,SI30,ADROIT BUILDING MATERIAL TRD. ENTERPRISES. L.L.C.(AR-A0324),3366,ZAMEER ,ZAMEER ,2024-12-19,2025-03-19,1.0,91.0,,,,2362.5,,,,,,-2362.5,Sharjah,party_0598757391,div_1742449716,man_1964161347
AR-A0333,SI30,AL JUNAIBI BUILDING MATERIAL TRADING(AR-A0333),2500619,ZAMEER ,ZAMEER ,2025-03-19,2025-04-18,-29.0,1.0,813.75,,,,,,,,,-813.75,Sharjah,party_1656499434,div_1742449716,man_1964161347
AR-A0333,SI30,AL JUNAIBI BUILDING MATERIAL TRADING(AR-A0333),3190,ZAMEER ,ZAMEER ,2024-11-26,2024-12-26,84.0,114.0,,,,446.25,,,,,,-446.25,Sharjah,party_1656499434,div_1742449716,man_1964161347
AR-A0333,SI30,AL JUNAIBI BUILDING MATERIAL TRADING(AR-A0333),2500322,ZAMEER ,ZAMEER ,2025-02-10,2025-03-12,8.0,38.0,,813.75,,,,,,,,-813.75,Sharjah,party_1656499434,div_1742449716,man_1964161347
AR-A0333,SI30,AL JUNAIBI BUILDING MATERIAL TRADING(AR-A0333),2500072,ZAMEER ,ZAMEER ,2025-01-07,2025-02-06,42.0,72.0,,,3123.75,,,,,,,-3123.75,Sharjah,party_1656499434,div_1742449716,man_1964161347
AR-A0333,SI30,AL JUNAIBI BUILDING MATERIAL TRADING(AR-A0333),2500291,ZAMEER ,ZAMEER ,2025-02-05,2025-03-07,13.0,43.0,,7875.0,,,,,,,,-7875.0,Sharjah,party_1656499434,div_1742449716,man_1964161347
AR-A0333,SI30,AL JUNAIBI BUILDING MATERIAL TRADING(AR-A0333),3151,ZAMEER ,ZAMEER ,2024-11-20,2024-12-20,90.0,120.0,,,,,2887.5,,,,,-2887.5,Sharjah,party_1656499434,div_1742449716,man_1964161347
AR-A0333,SI30,AL JUNAIBI BUILDING MATERIAL TRADING(AR-A0333),2500249,ZAMEER ,ZAMEER ,2025-01-31,2025-03-02,18.0,48.0,,420.0,,,,,,,,-420.0,Sharjah,party_1656499434,div_1742449716,man_1964161347
AR-A0333,SI30,AL JUNAIBI BUILDING MATERIAL TRADING(AR-A0333),3429,ZAMEER ,ZAMEER ,2024-12-31,2025-01-30,49.0,79.0,,,2310.0,,,,,,,-2310.0,Sharjah,party_1656499434,div_1742449716,man_1964161347
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500245,ABDUL SATHAR,ABDUL SATHAR,2025-02-28,2025-04-29,-40.0,20.0,189.0,,,,,,,,,-189.0,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500335,ABDUL SATHAR,ABDUL SATHAR,2025-03-18,2025-05-17,-58.0,2.0,603.75,,,,,,,,,-603.75,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500078,ABDUL SATHAR,ABDUL SATHAR,2025-01-24,2025-03-25,-5.0,55.0,,546.0,,,,,,,,-546.0,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500091,ABDUL SATHAR,ABDUL SATHAR,2025-01-25,2025-03-26,-6.0,54.0,,1942.5,,,,,,,,-1942.5,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500278,ABDUL SATHAR,ABDUL SATHAR,2025-03-03,2025-05-02,-43.0,17.0,3528.0,,,,,,,,,-3528.0,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2161,ABDUL SATHAR,ABDUL SATHAR,2024-12-11,2025-02-09,39.0,99.0,,,,1354.5,,,,,,-1354.5,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500020,ABDUL SATHAR,ABDUL SATHAR,2025-01-17,2025-03-18,2.0,62.0,,,1821.75,,,,,,,-1821.75,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500316,ABDUL SATHAR,ABDUL SATHAR,2025-03-11,2025-05-10,-51.0,9.0,445.2,,,,,,,,,-445.2,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500317,ABDUL SATHAR,ABDUL SATHAR,2025-03-11,2025-05-10,-51.0,9.0,866.25,,,,,,,,,-866.25,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500182,ABDUL SATHAR,ABDUL SATHAR,2025-02-05,2025-04-06,-17.0,43.0,,726.6,,,,,,,,-726.6,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0339,SI40,AL AALA BUILDING MATERIALS L.L.C.(AR-A0339),2500241,ABDUL SATHAR,ABDUL SATHAR,2025-02-28,2025-04-29,-40.0,20.0,173.25,,,,,,,,,-173.25,Branch 2,party_0570875058,div_0097926054,man_0427457728
AR-A0342,OSI10,AL QANA PROPERTY MANAGMENT L.L.C.(AR-A0342),2268,SREERAJ,MAHAROOF ,2024-05-08,2024-08-06,226.0,316.0,,,,,,,,708.75,,-708.75,HO,party_2008791828,div_2006915470,man_1666262237
AR-A0342,OSI10,AL QANA PROPERTY MANAGMENT L.L.C.(AR-A0342),2500138,SREERAJ,SREERAJ,2025-03-13,2025-06-11,-83.0,7.0,1653.75,,,,,,,,,-1653.75,HO,party_2008791828,div_2006915470,man_1205136833
AR-A0345,SI30,AL MANYOOR AGRICULTURAL CO LLC OPC(AR-A0345),2502,ZAMEER ,ZAMEER ,2024-08-27,2024-09-26,175.0,205.0,,,,,,,1207.5,,,-1207.5,Sharjah,party_2065305144,div_1742449716,man_1964161347
AR-A0345,SI30,AL MANYOOR AGRICULTURAL CO LLC OPC(AR-A0345),3304,ZAMEER ,RINSHAD M U,2024-12-11,2025-01-10,69.0,99.0,,,,0.5,,,,,,-0.5,Sharjah,party_2065305144,div_1742449716,man_0298694519
AR-A0345,SI30,AL MANYOOR AGRICULTURAL CO LLC OPC(AR-A0345),2370,ZAMEER ,ZAMEER ,2024-08-08,2024-09-07,194.0,224.0,,,,,,,,1449.0,,-1449.0,Sharjah,party_2065305144,div_1742449716,man_1964161347
AR-A0351,SI30,AL MUKAB AL AZRAQ ELECT & SANITARY WARE TR(AR-A0351),2840,ZAMEER ,ZAMEER ,2024-10-09,2024-10-24,147.0,162.0,,,,,,1260.0,,,,-1260.0,Sharjah,party_0702920573,div_1742449716,man_1964161347
AR-A0354,SI30,AL NAEEM BUILDING MATERIAL TRADING LLC(AR-A0354),2500314,ZAMEER ,ZAMEER ,2025-02-07,2025-02-07,41.0,41.0,,514.5,,,,,,,,-514.5,Sharjah,party_1388045216,div_1742449716,man_1964161347
AR-A0354,SI30,AL NAEEM BUILDING MATERIAL TRADING LLC(AR-A0354),2500327,ZAMEER ,ZAMEER ,2025-02-10,2025-02-10,38.0,38.0,,488.25,,,,,,,,-488.25,Sharjah,party_1388045216,div_1742449716,man_1964161347
AR-A0357,SI30,AL MEYDAN BUILDING MATERIALS TRADING LLC(AR-A0357),3391,ZAMEER ,ZAMEER ,2024-12-23,2024-12-23,87.0,87.0,,,236.25,,,,,,,-236.25,Sharjah,party_1230911841,div_1742449716,man_1964161347
AR-A0357,SI30,AL MEYDAN BUILDING MATERIALS TRADING LLC(AR-A0357),2500201,ZAMEER ,ZAMEER ,2025-01-24,2025-01-24,55.0,55.0,,3318.0,,,,,,,,-3318.0,Sharjah,party_1230911841,div_1742449716,man_1964161347
AR-A0366,SI30,AL YASMEEN BUILDING MATERIAL TRADING LLC DIC BRANCH(AR-A0366),2500567,ZAMEER ,ZAMEER ,2025-03-12,2025-06-10,-82.0,8.0,2215.5,,,,,,,,,-2215.5,Sharjah,party_0904123489,div_1742449716,man_1964161347
AR-A0366,SI30,AL YASMEEN BUILDING MATERIAL TRADING LLC DIC BRANCH(AR-A0366),2500149,ZAMEER ,ZAMEER ,2025-01-16,2025-04-16,-27.0,63.0,,,2782.5,,,,,,,-2782.5,Sharjah,party_0904123489,div_1742449716,man_1964161347
AR-A0372,SI30,AL NASEEB ELECT. & SANITARY SELLING & REPAIRING LLC(AR-A0372),2500210,ZAMEER ,ZAMEER ,2025-01-27,2025-01-27,52.0,52.0,,1365.0,,,,,,,,-1365.0,Sharjah,party_1153069775,div_1742449716,man_1964161347
AR-A0378,SI30,AL DANAH BUILDING MATERIALS LLC(AR-A0378),2500574,RINSHAD M U,RINSHAD M U,2025-03-12,2025-03-12,8.0,8.0,976.5,,,,,,,,,-976.5,Sharjah,party_0907515032,div_1742449716,man_0298694519
AR-A0378,SI30,AL DANAH BUILDING MATERIALS LLC(AR-A0378),3306,RINSHAD M U,RINSHAD M U,2024-12-11,2024-12-11,99.0,99.0,,,,651.0,,,,,,-651.0,Sharjah,party_0907515032,div_1742449716,man_0298694519
AR-A0378,SI30,AL DANAH BUILDING MATERIALS LLC(AR-A0378),2500276,RINSHAD M U,RINSHAD M U,2025-02-03,2025-02-03,45.0,45.0,,976.5,,,,,,,,-976.5,Sharjah,party_0907515032,div_1742449716,man_0298694519
AR-A0378,SI30,AL DANAH BUILDING MATERIALS LLC(AR-A0378),3025,RINSHAD M U,RINSHAD M U,2024-11-04,2024-11-04,136.0,136.0,,,,,1054.0,,,,,-1054.0,Sharjah,party_0907515032,div_1742449716,man_0298694519
AR-A0378,SI30,AL DANAH BUILDING MATERIALS LLC(AR-A0378),3392,RINSHAD M U,RINSHAD M U,2024-12-23,2024-12-23,87.0,87.0,,,105.0,,,,,,,-105.0,Sharjah,party_0907515032,div_1742449716,man_0298694519
