party_code,doc_type,original_party_name,doc_no,salesman_master,original_salesman,doc_date,due_date,od_days,age_days,days_0_30,days_31_60,days_61_90,days_91_120,days_121_150,days_151_180,days_181_210,days_above_210,unallocated,balance,original_division,party_name,division,salesman
AR-A0054,OSI10,AL AIN GENERAL CONTRACTING(AR-A0054),2978,RIYAS M,AJIMAL ,2024-08-13,2024-11-11,129.0,219.0,,,,,,,,157.5,,-157.5,HO,party_1752016684,div_2006915470,man_1437910147
AR-A0054,OSI10,AL AIN GENERAL CONTRACTING(AR-A0054),3325,RIYAS M,RIYAS M,2024-10-22,2025-01-20,59.0,149.0,,,,,446.25,,,,,-446.25,HO,party_1752016684,div_2006915470,man_2030811350
AR-A0054,OSI10,AL AIN GENERAL CONTRACTING(AR-A0054),2676,RIYAS M,AJIMAL ,2024-07-19,2024-10-17,154.0,244.0,,,,,,,,924.0,,-924.0,HO,party_1752016684,div_2006915470,man_1437910147
AR-A0054,OSI10,AL AIN GENERAL CONTRACTING(AR-A0054),2677,RIYAS M,AJIMAL ,2024-07-19,2024-10-17,154.0,244.0,,,,,,,,114.19,,-114.19,HO,party_1752016684,div_2006915470,man_1437910147
AR-A0054,OSI10,AL AIN GENERAL CONTRACTING(AR-A0054),3509,RIYAS M,RIYAS M,2024-12-06,2025-03-06,14.0,104.0,,,,1659.0,,,,,,-1659.0,HO,party_1752016684,div_2006915470,man_2030811350
AR-A0063,SI30,AL BADYA BLDG. MAT. TRDG. EST. AL DHAID(AR-A0063),3314,ZAMEER ,ZAMEER ,2024-12-12,2025-04-11,-22.0,98.0,,,,3024.0,,,,,,-3024.0,Sharjah,party_0568105906,div_1742449716,man_1964161347
AR-A0065,SI30,AL BAHIA SANIT. & ELECT. MATERIAL TRADING. NUAIMIA(AR-A0065),Sal:CRSHJ23-01424,ZAMEER ,,2023-11-15,2024-03-14,371.0,491.0,,,,,,,,325.5,,-325.5,Sharjah,party_1620918644,div_1742449716,man_0110721370
AR-A0065,SI30,AL BAHIA SANIT. & ELECT. MATERIAL TRADING. NUAIMIA(AR-A0065),2500440,ZAMEER ,ZAMEER ,2025-02-26,2025-06-26,-98.0,22.0,500.0,,,,,,,,,-500.0,Sharjah,party_1620918644,div_1742449716,man_1964161347
AR-A0065,SI30,AL BAHIA SANIT. & ELECT. MATERIAL TRADING. NUAIMIA(AR-A0065),2500290,ZAMEER ,ZAMEER ,2025-02-04,2025-06-04,-76.0,44.0,,787.5,,,,,,,,-787.5,Sharjah,party_1620918644,div_1742449716,man_1964161347
AR-R0005,SI20,RAFHA TR. L.L.C(AR-R0005),2500322,RINSHAD T K,RINSHAD T K,2025-02-28,2025-04-29,-40.0,20.0,1134.0,,,,,,,,,-1134.0,MCJ,party_0990387726,div_0556003793,man_2128340233
AR-A0067,SI40,AL BARAYAH TRADING COMPANY W L L	(AR-A0067),2500111,ABDUL SATHAR,ABDUL SATHAR,2025-01-28,2025-04-28,-39.0,51.0,,1092.0,,,,,,,,-1092.0,Branch 2,party_0802326816,div_0097926054,man_0427457728
AR-A0067,SI40,AL BARAYAH TRADING COMPANY W L L	(AR-A0067),2185,ABDUL SATHAR,ABDUL SATHAR,2024-12-04,2025-03-04,16.0,106.0,,,,309.75,,,,,,-309.75,Branch 2,party_0802326816,div_0097926054,man_0427457728
AR-A0067,SI40,AL BARAYAH TRADING COMPANY W L L	(AR-A0067),2500027,ABDUL SATHAR,ABDUL SATHAR,2025-01-17,2025-04-17,-28.0,62.0,,,283.5,,,,,,,-283.5,Branch 2,party_0802326816,div_0097926054,man_0427457728
AR-A0067,SI40,AL BARAYAH TRADING COMPANY W L L	(AR-A0067),2500178,ABDUL SATHAR,ABDUL SATHAR,2025-02-05,2025-05-06,-47.0,43.0,,682.5,,,,,,,,-682.5,Branch 2,party_0802326816,div_0097926054,man_0427457728
AR-A0067,SI40,AL BARAYAH TRADING COMPANY W L L	(AR-A0067),2500229,ABDUL SATHAR,ABDUL SATHAR,2025-02-18,2025-05-19,-60.0,30.0,,1171.8,,,,,,,,-1171.8,Branch 2,party_0802326816,div_0097926054,man_0427457728
AR-A0067,SI40,AL BARAYAH TRADING COMPANY W L L	(AR-A0067),2500006,ABDUL SATHAR,ABDUL SATHAR,2025-01-17,2025-04-17,-28.0,62.0,,,273.0,,,,,,,-273.0,Branch 2,party_0802326816,div_0097926054,man_0427457728
AR-A0067,SI40,AL BARAYAH TRADING COMPANY W L L	(AR-A0067),2500103,ABDUL SATHAR,ABDUL SATHAR,2025-01-29,2025-04-29,-40.0,50.0,,299.25,,,,,,,,-299.25,Branch 2,party_0802326816,div_0097926054,man_0427457728
AR-A0067,SI40,AL BARAYAH TRADING COMPANY W L L	(AR-A0067),2500219,ABDUL SATHAR,ABDUL SATHAR,2025-02-19,2025-05-20,-61.0,29.0,283.5,,,,,,,,,-283.5,Branch 2,party_0802326816,div_0097926054,man_0427457728
AR-A0067,SI40,AL BARAYAH TRADING COMPANY W L L	(AR-A0067),2500220,ABDUL SATHAR,ABDUL SATHAR,2025-02-19,2025-05-20,-61.0,29.0,257.25,,,,,,,,,-257.25,Branch 2,party_0802326816,div_0097926054,man_0427457728
AR-A0071,SI40,AL BOOM TRADING CO.L.L.C (MUSSAFA)(AR-A0071),2136,ABDUL SATHAR,ABDUL SATHAR,2024-12-19,2025-03-19,1.0,91.0,,,,761.25,,,,,,-761.25,Branch 2,party_0909428531,div_0097926054,man_0427457728
AR-A0071,SI40,AL BOOM TRADING CO.L.L.C (MUSSAFA)(AR-A0071),1986,ABDUL SATHAR,ABDUL SATHAR,2024-11-23,2025-02-21,27.0,117.0,,,,1207.5,,,,,,-1207.5,Branch 2,party_0909428531,div_0097926054,man_0427457728
AR-A0071,OSI10,AL BOOM TRADING CO.L.L.C (MUSSAFA)(AR-A0071),3000,ABDUL SATHAR,ABDUL SATHAR,2024-08-31,2024-11-29,111.0,201.0,,,,,,,997.5,,,-997.5,HO,party_0909428531,div_2006915470,man_0427457728
AR-A0074,SI10,AL BUSHRA SONS TRADING CO. LLC(AR-A0074),1440,ABBAS ,SUNDARAN ,2024-11-06,2025-02-04,44.0,134.0,,,,,6314.7,,,,,-6314.7,HO,party_1148362431,div_2006915470,man_0622657813
AR-A0074,SI10,AL BUSHRA SONS TRADING CO. LLC(AR-A0074),1443,ABBAS ,ABBAS ,2024-11-12,2025-02-10,38.0,128.0,,,,,939.24,,,,,-939.24,HO,party_1148362431,div_2006915470,man_1563038311
AR-A0074,SI10,AL BUSHRA SONS TRADING CO. LLC(AR-A0074),2500001,ABBAS ,SUNDARAN ,2025-01-05,2025-04-05,-16.0,74.0,,,6805.6,,,,,,,-6805.6,HO,party_1148362431,div_2006915470,man_0622657813
AR-A0074,SI10,AL BUSHRA SONS TRADING CO. LLC(AR-A0074),1516,ABBAS ,ABBAS ,2024-12-31,2025-03-31,-11.0,79.0,,,1675.57,,,,,,,-1675.57,HO,party_1148362431,div_2006915470,man_1563038311
AR-A0075,SI20,AL BUSHRA SONS TRADING EST.(AR-A0075),2500184,RINSHAD T K,RINSHAD T K,2025-02-04,2025-04-05,-16.0,44.0,,1.25,,,,,,,,-1.25,MCJ,party_0694950741,div_0556003793,man_2128340233
AR-A0076,SI30,AL DAMAM HARDWARE TRADING CO LLC(AR-A0076),2500326,ZAMEER ,ZAMEER ,2025-02-10,2025-05-11,-52.0,38.0,,2205.0,,,,,,,,-2205.0,Sharjah,party_0139886547,div_1742449716,man_1964161347
AR-A0076,SI30,AL DAMAM HARDWARE TRADING CO LLC(AR-A0076),3363,ZAMEER ,ZAMEER ,2024-12-19,2025-03-19,1.0,91.0,,,,1341.49,,,,,,-1341.49,Sharjah,party_0139886547,div_1742449716,man_1964161347
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500427,RINSHAD M U,RINSHAD M U,2025-02-25,2025-06-25,-97.0,23.0,1417.5,,,,,,,,,-1417.5,Sharjah,party_1384632132,div_1742449716,man_0298694519
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),3141,RINSHAD M U,RINSHAD M U,2024-11-18,2025-03-18,2.0,122.0,,,,,483.0,,,,,-483.0,Sharjah,party_1384632132,div_1742449716,man_0298694519
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500119,RINSHAD M U,RINSHAD M U,2025-01-13,2025-05-13,-54.0,66.0,,,2336.25,,,,,,,-2336.25,Sharjah,party_1384632132,div_1742449716,man_0298694519
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500421,RINSHAD M U,ZAMEER ,2025-02-24,2025-06-24,-96.0,24.0,708.75,,,,,,,,,-708.75,Sharjah,party_1384632132,div_1742449716,man_1964161347
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500422,RINSHAD M U,ZAMEER ,2025-02-24,2025-06-24,-96.0,24.0,850.5,,,,,,,,,-850.5,Sharjah,party_1384632132,div_1742449716,man_1964161347
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),3292,RINSHAD M U,ZAMEER ,2024-12-11,2025-04-10,-21.0,99.0,,,,4462.5,,,,,,-4462.5,Sharjah,party_1384632132,div_1742449716,man_1964161347
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500382,RINSHAD M U,ZAMEER ,2025-02-18,2025-06-18,-90.0,30.0,,4488.75,,,,,,,,-4488.75,Sharjah,party_1384632132,div_1742449716,man_1964161347
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500080,RINSHAD M U,RINSHAD M U,2025-01-08,2025-05-08,-49.0,71.0,,,1023.75,,,,,,,-1023.75,Sharjah,party_1384632132,div_1742449716,man_0298694519
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500056,RINSHAD M U,ZAMEER ,2025-01-06,2025-05-06,-47.0,73.0,,,1181.25,,,,,,,-1181.25,Sharjah,party_1384632132,div_1742449716,man_1964161347
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),3307,RINSHAD M U,RINSHAD M U,2024-12-12,2025-04-11,-22.0,98.0,,,,4226.25,,,,,,-4226.25,Sharjah,party_1384632132,div_1742449716,man_0298694519
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),3271,RINSHAD M U,RINSHAD M U,2024-12-09,2025-04-08,-19.0,101.0,,,,2887.5,,,,,,-2887.5,Sharjah,party_1384632132,div_1742449716,man_0298694519
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500102,RINSHAD M U,RINSHAD M U,2025-01-11,2025-05-11,-52.0,68.0,,,2336.25,,,,,,,-2336.25,Sharjah,party_1384632132,div_1742449716,man_0298694519
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500463,RINSHAD M U,ZAMEER ,2025-03-01,2025-06-29,-101.0,19.0,850.5,,,,,,,,,-850.5,Sharjah,party_1384632132,div_1742449716,man_1964161347
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),3244,RINSHAD M U,RINSHAD M U,2024-12-05,2025-04-04,-15.0,105.0,,,,2362.5,,,,,,-2362.5,Sharjah,party_1384632132,div_1742449716,man_0298694519
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),3114,RINSHAD M U,RINSHAD M U,2024-11-14,2025-03-14,6.0,126.0,,,,,2362.5,,,,,-2362.5,Sharjah,party_1384632132,div_1742449716,man_0298694519
AR-A0077,SI30,AL DAMMAM ELECT & SANITARY WARE TRDG.AJMAN(AR-A0077),2500371,RINSHAD M U,ZAMEER ,2025-02-17,2025-06-17,-89.0,31.0,,4488.75,,,,,,,,-4488.75,Sharjah,party_1384632132,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),3242,ZAMEER ,ZAMEER ,2024-12-05,2025-04-04,-15.0,105.0,,,,1758.75,,,,,,-1758.75,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500466,ZAMEER ,ZAMEER ,2025-03-01,2025-06-29,-101.0,19.0,1228.5,,,,,,,,,-1228.5,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),3417,ZAMEER ,ZAMEER ,2024-12-27,2025-04-26,-37.0,83.0,,,183.75,,,,,,,-183.75,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),3425,ZAMEER ,ZAMEER ,2024-12-30,2025-04-29,-40.0,80.0,,,3801.0,,,,,,,-3801.0,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),3317,ZAMEER ,ZAMEER ,2024-12-13,2025-04-12,-23.0,97.0,,,,1071.0,,,,,,-1071.0,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500161,ZAMEER ,ZAMEER ,2025-01-18,2025-05-18,-59.0,61.0,,,1680.0,,,,,,,-1680.0,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500202,ZAMEER ,ZAMEER ,2025-01-24,2025-05-24,-65.0,55.0,,1758.75,,,,,,,,-1758.75,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500620,ZAMEER ,ZAMEER ,2025-03-19,2025-07-17,-119.0,1.0,1758.75,,,,,,,,,-1758.75,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500228,ZAMEER ,ZAMEER ,2025-02-04,2025-06-04,-76.0,44.0,,1239.0,,,,,,,,-1239.0,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),3388,ZAMEER ,ZAMEER ,2024-12-23,2025-04-22,-33.0,87.0,,,666.75,,,,,,,-666.75,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500067,ZAMEER ,ZAMEER ,2025-01-07,2025-05-07,-48.0,72.0,,,1071.0,,,,,,,-1071.0,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500411,ZAMEER ,ZAMEER ,2025-02-22,2025-06-22,-94.0,26.0,1606.5,,,,,,,,,-1606.5,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500544,ZAMEER ,ZAMEER ,2025-03-10,2025-07-08,-110.0,10.0,1071.0,,,,,,,,,-1071.0,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500485,ZAMEER ,ZAMEER ,2025-03-04,2025-07-02,-104.0,16.0,252.0,,,,,,,,,-252.0,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500439,ZAMEER ,ZAMEER ,2025-02-26,2025-06-26,-98.0,22.0,1758.75,,,,,,,,,-1758.75,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500307,ZAMEER ,ZAMEER ,2025-02-06,2025-06-06,-78.0,42.0,,1758.75,,,,,,,,-1758.75,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0078,SI30,AL DASHTI BUILDING MATERIALS L.L.C.(AR-A0078),2500297,ZAMEER ,ZAMEER ,2025-02-05,2025-06-05,-77.0,43.0,,966.0,,,,,,,,-966.0,Sharjah,party_1080521497,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500310,ZAMEER ,ZAMEER ,2025-02-06,2025-06-06,-78.0,42.0,,5859.0,,,,,,,,-5859.0,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2800,ZAMEER ,ZAMEER ,2024-10-04,2025-02-01,47.0,167.0,,,,,,2047.5,,,,-2047.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2674,ZAMEER ,ZAMEER ,2024-09-17,2025-01-15,64.0,184.0,,,,,,,761.25,,,-761.25,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2457,ZAMEER ,ZAMEER ,2024-08-21,2024-12-19,91.0,211.0,,,,,,,,0.25,,-0.25,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2976,ZAMEER ,ZAMEER ,2024-10-26,2025-02-23,25.0,145.0,,,,,5197.5,,,,,-5197.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),3180,ZAMEER ,ZAMEER ,2024-11-25,2025-03-25,-5.0,115.0,,,,4420.5,,,,,,-4420.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500138,ZAMEER ,ZAMEER ,2025-01-14,2025-05-14,-55.0,65.0,,,488.25,,,,,,,-488.25,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500344,ZAMEER ,ZAMEER ,2025-02-12,2025-06-12,-84.0,36.0,,1071.0,,,,,,,,-1071.0,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500417,ZAMEER ,ZAMEER ,2025-02-22,2025-06-22,-94.0,26.0,735.0,,,,,,,,,-735.0,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500418,ZAMEER ,ZAMEER ,2025-02-24,2025-06-24,-96.0,24.0,735.0,,,,,,,,,-735.0,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500425,ZAMEER ,ZAMEER ,2025-02-24,2025-06-24,-96.0,24.0,577.5,,,,,,,,,-577.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500489,ZAMEER ,ZAMEER ,2025-03-04,2025-07-02,-104.0,16.0,472.5,,,,,,,,,-472.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2914,ZAMEER ,ZAMEER ,2024-10-19,2025-02-16,32.0,152.0,,,,,,3953.25,,,,-3953.25,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500239,ZAMEER ,ZAMEER ,2025-01-29,2025-05-29,-70.0,50.0,,1522.5,,,,,,,,-1522.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500182,ZAMEER ,ZAMEER ,2025-01-21,2025-05-21,-62.0,58.0,,1968.75,,,,,,,,-1968.75,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500626,ZAMEER ,ZAMEER ,2025-03-19,2025-07-17,-119.0,1.0,1039.5,,,,,,,,,-1039.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),3353,ZAMEER ,ZAMEER ,2024-12-17,2025-04-16,-27.0,93.0,,,,5512.5,,,,,,-5512.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500576,ZAMEER ,ZAMEER ,2025-03-12,2025-07-10,-112.0,8.0,1260.0,,,,,,,,,-1260.0,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),3234,ZAMEER ,ZAMEER ,2024-12-04,2025-04-03,-14.0,106.0,,,,3176.25,,,,,,-3176.25,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500094,ZAMEER ,ZAMEER ,2025-01-10,2025-05-10,-51.0,69.0,,,1039.5,,,,,,,-1039.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500101,ZAMEER ,ZAMEER ,2025-01-11,2025-05-11,-52.0,68.0,,,6830.25,,,,,,,-6830.25,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),3110,ZAMEER ,ZAMEER ,2024-11-14,2025-03-14,6.0,126.0,,,,,6384.0,,,,,-6384.0,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),2500364,ZAMEER ,ZAMEER ,2025-02-15,2025-06-15,-87.0,33.0,,1522.5,,,,,,,,-1522.5,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0080,SI30,AL DHAFIR ELECT. & SANITARY WARE.(AR-A0080),3074,ZAMEER ,ZAMEER ,2024-11-09,2025-03-09,11.0,131.0,,,,,2493.75,,,,,-2493.75,Sharjah,party_0327711795,div_1742449716,man_1964161347
AR-A0081,JV10,AL DHAFRA INTERNATIONAL PROJECT GROUP(AR-A0081),Opb:OPB-9912,AJIMAL ,,2021-07-10,2021-10-08,1259.0,1349.0,,,,,,,,538.65,,-538.65,HO,party_0875172505,div_2006915470,man_0110721370
AR-A0084,JV10,AL DIAR DANA HOTEL(AR-A0084),Opb:OPB-9917,SAFEER,,2021-05-27,2021-05-27,1393.0,1393.0,,,,,,,,2450.18,,-2450.18,HO,party_0028292944,div_2006915470,man_0110721370
AR-A0088,JV10,AL FANAR GENERAL CONTRACTING.LLC(AR-A0088),Opb:OPB-9992,SAFEER,,2018-04-03,2018-04-03,2543.0,2543.0,,,,,,,,933.19,,-933.19,HO,party_1399140564,div_2006915470,man_0110721370
AR-A0088,JV10,AL FANAR GENERAL CONTRACTING.LLC(AR-A0088),Opb:OPB-9993,SAFEER,,2018-08-31,2018-08-31,2393.0,2393.0,,,,,,,,2275.53,,-2275.53,HO,party_1399140564,div_2006915470,man_0110721370
AR-A0088,JV10,AL FANAR GENERAL CONTRACTING.LLC(AR-A0088),Opb:OPB-9994,SAFEER,,2018-12-22,2018-12-22,2280.0,2280.0,,,,,,,,2244.58,,-2244.58,HO,party_1399140564,div_2006915470,man_0110721370
AR-A0089,SI30,AL FATIMI HARDWARE TRADING.(AR-A0089),3262,ZAMEER ,ZAMEER ,2024-12-07,2025-04-06,-17.0,103.0,,,,1837.5,,,,,,-1837.5,Sharjah,party_1750579508,div_1742449716,man_1964161347
AR-A0089,SI30,AL FATIMI HARDWARE TRADING.(AR-A0089),2500515,ZAMEER ,ZAMEER ,2025-03-06,2025-07-04,-106.0,14.0,1837.5,,,,,,,,,-1837.5,Sharjah,party_1750579508,div_1742449716,man_1964161347
AR-A0089,SI30,AL FATIMI HARDWARE TRADING.(AR-A0089),2500289,ZAMEER ,ZAMEER ,2025-02-04,2025-06-04,-76.0,44.0,,357.0,,,,,,,,-357.0,Sharjah,party_1750579508,div_1742449716,man_1964161347
AR-A0089,SI30,AL FATIMI HARDWARE TRADING.(AR-A0089),2500413,ZAMEER ,ZAMEER ,2025-02-22,2025-06-22,-94.0,26.0,1837.5,,,,,,,,,-1837.5,Sharjah,party_1750579508,div_1742449716,man_1964161347
AR-A0089,SI30,AL FATIMI HARDWARE TRADING.(AR-A0089),2500585,ZAMEER ,ZAMEER ,2025-03-13,2025-07-11,-113.0,7.0,2283.75,,,,,,,,,-2283.75,Sharjah,party_1750579508,div_1742449716,man_1964161347
AR-A0089,SI30,AL FATIMI HARDWARE TRADING.(AR-A0089),2500066,ZAMEER ,ZAMEER ,2025-01-06,2025-05-06,-47.0,73.0,,,14978.25,,,,,,,-14978.25,Sharjah,party_1750579508,div_1742449716,man_1964161347
AR-A0090,SI30,AL FAYDH SANITARY & PAINT WARE TRDG.(AR-A0090),2500581,ZAMEER ,ZAMEER ,2025-03-13,2025-07-11,-113.0,7.0,1260.0,,,,,,,,,-1260.0,Sharjah,party_0562237274,div_1742449716,man_1964161347
AR-A0090,SI30,AL FAYDH SANITARY & PAINT WARE TRDG.(AR-A0090),2500286,ZAMEER ,ZAMEER ,2025-02-04,2025-06-04,-76.0,44.0,,1197.0,,,,,,,,-1197.0,Sharjah,party_0562237274,div_1742449716,man_1964161347
AR-A0090,SI30,AL FAYDH SANITARY & PAINT WARE TRDG.(AR-A0090),2500642,ZAMEER ,ZAMEER ,2025-03-20,2025-07-18,-120.0,,2178.75,,,,,,,,,-2178.75,Sharjah,party_0562237274,div_1742449716,man_1964161347
AR-A0093,OSI10,AL FORSAN INTERNATIONAL SPORTS RESORT(AR-A0093),2500029,NEVIN K,NEVIN K,2025-01-20,2025-04-20,-31.0,59.0,,2703.75,,,,,,,,-2703.75,HO,party_0070844522,div_2006915470,man_0832785071
AR-A0093,OSI10,AL FORSAN INTERNATIONAL SPORTS RESORT(AR-A0093),3450,NEVIN K,NEVIN K,2024-11-29,2025-02-27,21.0,111.0,,,,4866.75,,,,,,-4866.75,HO,party_0070844522,div_2006915470,man_0832785071
AR-A0094,OSI10,AL GEEMI CONTRACTING COMPANY L.L.C.(AR-A0094),3214,ASHIK,RIYAS M,2024-10-07,2025-01-05,74.0,164.0,,,,,,3433.5,,,,-3433.5,HO,party_1690555879,div_2006915470,man_2030811350
AR-A0094,OSI10,AL GEEMI CONTRACTING COMPANY L.L.C.(AR-A0094),3327,ASHIK,RIYAS M,2024-10-21,2025-01-19,60.0,150.0,,,,,,2762.55,,,,-2762.55,HO,party_1690555879,div_2006915470,man_2030811350
AR-A0094,OSI10,AL GEEMI CONTRACTING COMPANY L.L.C.(AR-A0094),3357,ASHIK,RIYAS M,2024-10-31,2025-01-29,50.0,140.0,,,,,650.48,,,,,-650.48,HO,party_1690555879,div_2006915470,man_2030811350
AR-A0094,OSI10,AL GEEMI CONTRACTING COMPANY L.L.C.(AR-A0094),2500102,ASHIK,ASHIK,2025-02-13,2025-05-14,-55.0,35.0,,404.25,,,,,,,,-404.25,HO,party_1690555879,div_2006915470,man_0276416957
